Time		Price	Change	C%	BVol	Buy	Sell	SVol	LP	HP
[16:04:38] 	undefined	undefined	undefined	undefined	undefined	undefined	undefined	undefined	undefined
[16:05:41] 	2.490	+0.060	+2.5	224	2.480	2.490	24	2.510	2.430
[16:07:00] 	2.490	+0.060	+2.5	194	2.480	2.490	60	2.510	2.430
[16:08:07] 	2.480	+0.050	+2.1	194	2.480	2.490	57	2.510	2.430
[16:09:15] 	2.490	+0.060	+2.5	203	2.480	2.490	53	2.510	2.430
[16:10:33] 	2.490	+0.060	+2.5	219	2.480	2.490	63	2.510	2.430
[16:11:46] 	2.500	+0.070	+2.9	1	2.500	2.510	861	2.510	2.430
[16:12:59] 	2.500	+0.070	+2.9	28	2.500	2.510	710	2.510	2.430
[16:14:20] 	2.500	+0.070	+2.9	127	2.490	2.500	117	2.510	2.430
[16:15:23] 	2.490	+0.060	+2.5	190	2.480	2.490	36	2.510	2.430
[16:16:26] 	2.490	+0.060	+2.5	209	2.480	2.490	269	2.510	2.430
[16:17:30] 	2.490	+0.060	+2.5	244	2.480	2.490	268	2.510	2.430
[16:18:42] 	2.490	+0.060	+2.5	193	2.480	2.490	276	2.510	2.430
[16:19:50] 	2.490	+0.060	+2.5	220	2.480	2.490	285	2.510	2.430
[16:20:55] 	2.490	+0.060	+2.5	223	2.480	2.490	326	2.510	2.430
[16:22:02] 	2.490	+0.060	+2.5	223	2.480	2.490	332	2.510	2.430
[16:23:08] 	2.490	+0.060	+2.5	237	2.480	2.490	294	2.510	2.430
[16:24:14] 	2.490	+0.060	+2.5	241	2.480	2.490	298	2.510	2.430
[16:25:21] 	2.490	+0.060	+2.5	286	2.480	2.490	346	2.510	2.430
[16:26:29] 	2.490	+0.060	+2.5	283	2.480	2.490	295	2.510	2.430
[16:27:55] 	2.480	+0.050	+2.1	343	2.480	2.490	292	2.510	2.430
[16:28:59] 	2.480	+0.050	+2.1	373	2.480	2.490	292	2.510	2.430
[16:30:02] 	2.480	+0.050	+2.1	366	2.480	2.490	282	2.510	2.430
[16:31:07] 	2.490	+0.060	+2.5	104	2.490	2.500	194	2.510	2.430
[16:32:19] 	2.490	+0.060	+2.5	201	2.490	2.500	216	2.510	2.430
[16:33:02] 	2.500	+0.070	+2.9	256	2.490	2.500	183	2.510	2.430
[16:34:17] 	2.500	+0.070	+2.9	259	2.490	2.500	195	2.510	2.430
[16:35:27] 	2.500	+0.070	+2.9	298	2.490	2.500	101	2.510	2.430
[16:36:30] 	2.500	+0.070	+2.9	281	2.490	2.500	26	2.510	2.430
[16:37:54] 	2.500	+0.070	+2.9	133	2.500	2.510	682	2.510	2.430
[16:38:57] 	2.510	+0.080	+3.3	142	2.500	2.510	680	2.510	2.430
[16:40:05] 	2.500	+0.070	+2.9	222	2.500	2.510	686	2.510	2.430
[16:41:17] 	2.510	+0.080	+3.3	432	2.500	2.510	531	2.510	2.430
[16:42:20] 	2.510	+0.080	+3.3	315	2.500	2.510	519	2.510	2.430
[16:43:51] 	2.510	+0.080	+3.3	338	2.500	2.510	492	2.510	2.430
[16:44:54] 	2.500	+0.070	+2.9	200	2.500	2.510	516	2.510	2.430
[16:45:41] 	undefined	undefined	undefined	undefined	undefined	undefined	undefined	undefined	undefined
[16:46:43] 	2.510	+0.080	+3.3	250	2.500	2.510	460	2.510	2.430
[16:47:46] 	2.500	+0.070	+2.9	266	2.500	2.510	450	2.510	2.430
[16:48:49] 	2.500	+0.070	+2.9	318	2.500	2.510	450	2.510	2.430
[16:49:52] 	2.510	+0.080	+3.3	580	2.500	2.510	449	2.510	2.430
[16:50:55] 	2.510	+0.080	+3.3	77	2.510	2.520	573	2.510	2.430
[16:52:03] 	2.510	+0.080	+3.3	307	2.510	2.520	542	2.510	2.430
[16:53:05] 	2.520	+0.090	+3.7	346	2.510	2.520	531	2.520	2.430
[16:54:13] 	2.520	+0.090	+3.7	343	2.510	2.520	521	2.520	2.430
[16:55:15] 	2.520	+0.090	+3.7	467	2.510	2.520	515	2.520	2.430
[16:56:18] 	2.510	+0.080	+3.3	505	2.510	2.520	544	2.520	2.430
[16:57:30] 	2.520	+0.090	+3.7	223	2.510	2.520	408	2.520	2.430
[16:58:45] 	2.510	+0.080	+3.3	93	2.500	2.510	16	2.520	2.430
[16:59:53] 	2.510	+0.080	+3.3	90	2.500	2.510	52	2.520	2.430
[17:01:05] 	2.510	+0.080	+3.3	1	5.000	2.500	250	2.520	2.430
[17:02:18] 	2.510	+0.080	+3.3	1	5.000	2.360	112	2.520	2.430
[17:03:23] 	2.510	+0.080	+3.3	1	5.000	2.260	1	2.520	2.430
[17:04:26] 	2.510	+0.080	+3.3	3	6.000	2.260	1	2.520	2.430
[17:07:52] 	2.520	+0.090	+3.7	20	2.510	2.520	155	2.520	2.430
