Time		Price	Change	C%	BVol	Buy	Sell	SVol	LP	HP
[09:55:40] 	undefined	undefined	undefined	undefined	undefined	undefined	undefined	undefined	undefined
[09:56:55] 	2.490	-0.030	-1.2	40	2.490	2.500	393	2.520	2.480
[09:57:52] 	undefined	undefined	undefined	undefined	undefined	undefined	undefined	undefined	undefined
[09:58:17] 	2.490	-0.030	-1.2	133	2.490	2.500	383	2.520	2.480
[09:58:22] 	undefined	undefined	undefined	undefined	undefined	undefined	undefined	undefined	undefined
[10:00:16] 	2.490	-0.030	-1.2	150	2.490	2.500	564	2.520	2.480
[10:01:21] 	2.490	-0.030	-1.2	101	2.490	2.500	585	2.520	2.480
[10:02:33] 	2.490	-0.030	-1.2	53	2.490	2.500	571	2.520	2.480
[10:04:35] 	2.490	-0.030	-1.2	309	2.490	2.500	511	2.520	2.480
[10:05:41] 	2.490	-0.030	-1.2	322	2.490	2.500	584	2.520	2.480
[10:07:06] 	2.490	-0.030	-1.2	215	2.490	2.500	515	2.520	2.480
[10:08:22] 	2.490	-0.030	-1.2	245	2.490	2.500	519	2.520	2.480
[10:09:55] 	2.490	-0.030	-1.2	471	2.480	2.490	348	2.520	2.480
[10:11:11] 	2.480	-0.040	-1.6	292	2.480	2.490	364	2.520	2.480
[10:12:26] 	undefined	undefined	undefined	undefined	undefined	undefined	undefined	undefined	undefined
[10:13:17] 	2.480	-0.040	-1.6	290	2.480	2.490	400	2.520	2.480
[10:14:20] 	2.490	-0.030	-1.2	60	2.490	2.500	450	2.520	2.480
[10:15:25] 	2.490	-0.030	-1.2	60	2.490	2.500	459	2.520	2.480
[10:16:32] 	2.490	-0.030	-1.2	74	2.490	2.500	531	2.520	2.480
[10:17:37] 	2.490	-0.030	-1.2	49	2.490	2.500	518	2.520	2.480
[10:18:46] 	2.490	-0.030	-1.2	32	2.490	2.500	510	2.520	2.480
[10:19:35] 	undefined	undefined	undefined	undefined	undefined	undefined	undefined	undefined	undefined
[10:20:48] 	2.490	-0.030	-1.2	78	2.490	2.500	508	2.520	2.480
[10:21:52] 	2.490	-0.030	-1.2	75	2.490	2.500	534	2.520	2.480
[10:22:58] 	2.490	-0.030	-1.2	75	2.490	2.500	519	2.520	2.480
[10:24:21] 	2.490	-0.030	-1.2	228	2.490	2.500	564	2.520	2.480
[10:25:26] 	2.500	-0.020	-0.8	242	2.490	2.500	559	2.520	2.480
[10:27:04] 	2.490	-0.030	-1.2	239	2.490	2.500	450	2.520	2.480
[10:28:16] 	2.490	-0.030	-1.2	278	2.490	2.500	455	2.520	2.480
[10:29:20] 	2.490	-0.030	-1.2	295	2.490	2.500	462	2.520	2.480
[10:31:13] 	2.490	-0.030	-1.2	341	2.490	2.500	411	2.520	2.480
[10:35:57] 	2.500	-0.020	-0.8	340	2.490	2.500	507	2.520	2.480
[10:37:07] 	2.500	-0.020	-0.8	342	2.490	2.500	398	2.520	2.480
[10:38:13] 	2.490	-0.030	-1.2	436	2.480	2.490	132	2.520	2.480
[10:39:28] 	2.490	-0.030	-1.2	311	2.480	2.490	546	2.520	2.480
[10:40:39] 	2.480	-0.040	-1.6	323	2.480	2.490	540	2.520	2.480
[10:41:50] 	2.480	-0.040	-1.6	323	2.480	2.490	552	2.520	2.480
[10:42:45] 	2.480	-0.040	-1.6	323	2.480	2.490	566	2.520	2.480
[10:43:40] 	2.480	-0.040	-1.6	329	2.480	2.490	439	2.520	2.480
[10:44:43] 	2.480	-0.040	-1.6	329	2.480	2.490	449	2.520	2.480
[10:45:56] 	2.490	-0.030	-1.2	230	2.490	2.500	485	2.520	2.480
[10:47:03] 	2.490	-0.030	-1.2	231	2.490	2.500	439	2.520	2.480
[10:48:13] 	2.490	-0.030	-1.2	123	2.490	2.500	450	2.520	2.480
[10:49:23] 	2.490	-0.030	-1.2	172	2.490	2.500	450	2.520	2.480
[10:50:35] 	2.500	-0.020	-0.8	172	2.490	2.500	449	2.520	2.480
[10:51:10] 	undefined	undefined	undefined	undefined	undefined	undefined	undefined	undefined	undefined
[10:52:06] 	2.500	-0.020	-0.8	173	2.490	2.500	449	2.520	2.480
[10:52:41] 	2.500	-0.020	-0.8	173	2.490	2.500	395	2.520	2.480
[10:55:46] 	2.500	-0.020	-0.8	175	2.490	2.500	379	2.520	2.480
[10:56:54] 	2.500	-0.020	-0.8	402	2.490	2.500	367	2.520	2.480
[10:59:25] 	2.490	-0.030	-1.2	457	2.490	2.500	359	2.520	2.480
[11:00:33] 	2.490	-0.030	-1.2	460	2.490	2.500	417	2.520	2.480
[11:01:43] 	2.500	-0.020	-0.8	210	2.490	2.500	345	2.520	2.480
[11:02:53] 	2.490	-0.030	-1.2	201	2.490	2.500	450	2.520	2.480
[11:04:21] 	2.490	-0.030	-1.2	192	2.490	2.500	450	2.520	2.480
