Time		Price	Change	C%	BVol	Buy	Sell	SVol	LP	HP
[10:21:25] 	2.640	-0.020	-0.8	357	2.630	2.640	101	2.650	2.600
[00:00:07] 	2.670	+0.010	+0.4	7	2.660	2.670	444	2.680	2.600
[00:03:23] 	undefined	undefined	undefined	undefined	undefined	undefined	undefined	undefined	undefined
[00:03:39] 	2.670	+0.010	+0.4	7	2.660	2.670	444	2.680	2.600
[02:05:02] 	undefined	undefined	undefined	undefined	undefined	undefined	undefined	undefined	undefined
[02:05:18] 	2.670	+0.010	+0.4	7	2.660	2.670	444	2.680	2.600
[08:29:51] 	-	-	-	59	2.970	2.570	5	-	-
[08:31:21] 	-	-	-	59	2.970	2.470	30	-	-
[08:31:53] 	-	-	-	34	2.980	2.000	14	-	-
[08:32:43] 	-	-	-	2	3.000	2.000	15	-	-
[08:33:59] 	-	-	-	2	3.000	2.000	40	-	-
[08:34:56] 	-	-	-	2	3.000	2.000	51	-	-
[08:35:44] 	-	-	-	4	3.000	2.000	51	-	-
[08:42:51] 	-	-	-	54	3.000	2.000	51	-	-
[08:53:51] 	-	-	-	4	3.000	2.000	51	-	-
[08:57:40] 	-	-	-	2	3.000	2.000	51	-	-
[08:59:20] 	-	-	-	103	2.690	2.700	682	-	-
[08:59:51] 	2.700	+0.030	+1.1	93	2.690	2.700	594	2.700	2.690
[09:00:52] 	2.700	+0.030	+1.1	219	2.700	2.710	210	2.700	2.690
[09:02:04] 	2.700	+0.030	+1.1	182	2.700	2.710	223	2.700	2.690
[09:02:42] 	2.700	+0.030	+1.1	424	2.700	2.710	250	2.700	2.690
[09:03:53] 	2.710	+0.040	+1.5	454	2.700	2.710	393	2.710	2.690
[09:04:43] 	2.710	+0.040	+1.5	88	2.710	2.720	88	2.720	2.690
[09:06:25] 	2.730	+0.060	+2.2	84	2.730	2.740	65	2.740	2.690
[09:06:40] 	2.730	+0.060	+2.2	194	2.720	2.730	79	2.740	2.690
[09:07:52] 	2.730	+0.060	+2.2	207	2.720	2.730	86	2.740	2.690
[09:08:57] 	2.730	+0.060	+2.2	211	2.720	2.730	112	2.740	2.690
[09:09:45] 	2.730	+0.060	+2.2	299	2.720	2.730	281	2.740	2.690
[09:10:47] 	2.720	+0.050	+1.9	245	2.720	2.730	266	2.740	2.690
[09:11:55] 	2.730	+0.060	+2.2	293	2.720	2.730	262	2.740	2.690
[09:14:14] 	2.710	+0.040	+1.5	130	2.710	2.720	176	2.740	2.690
[09:14:45] 	2.710	+0.040	+1.5	178	2.710	2.720	358	2.740	2.690
[09:15:59] 	2.710	+0.040	+1.5	159	2.710	2.720	398	2.740	2.690
[09:16:42] 	undefined	undefined	undefined	undefined	undefined	undefined	undefined	undefined	undefined
[09:16:58] 	2.710	+0.040	+1.5	125	2.710	2.720	527	2.740	2.690
[09:18:14] 	2.710	+0.040	+1.5	380	2.700	2.710	66	2.740	2.690
[09:19:06] 	2.710	+0.040	+1.5	51	2.710	2.720	410	2.740	2.690
[09:20:13] 	2.710	+0.040	+1.5	383	2.700	2.710	533	2.740	2.690
[09:20:44] 	2.700	+0.030	+1.1	380	2.700	2.710	559	2.740	2.690
[09:21:45] 	2.700	+0.030	+1.1	375	2.700	2.710	335	2.740	2.690
[09:23:31] 	2.700	+0.030	+1.1	380	2.700	2.710	335	2.740	2.690
[09:25:13] 	2.710	+0.040	+1.5	395	2.700	2.710	298	2.740	2.690
[09:26:00] 	2.710	+0.040	+1.5	411	2.700	2.710	145	2.740	2.690
[09:26:52] 	2.710	+0.040	+1.5	400	2.700	2.710	150	2.740	2.690
[09:27:51] 	2.710	+0.040	+1.5	429	2.700	2.710	201	2.740	2.690
[09:29:00] 	2.710	+0.040	+1.5	421	2.700	2.710	185	2.740	2.690
[09:29:53] 	2.710	+0.040	+1.5	388	2.700	2.710	240	2.740	2.690
[09:30:41] 	2.710	+0.040	+1.5	10	2.710	2.720	365	2.740	2.690
