Time		Price	Change	C%	BVol	Buy	Sell	SVol	LP	HP
[10:27:24] 	undefined	undefined	undefined	undefined	undefined	undefined	undefined	undefined	undefined
[10:28:37] 	2.470	-	-	548	2.460	2.470	422	2.480	2.450
[10:29:47] 	2.470	-	-	549	2.460	2.470	421	2.480	2.450
[10:30:54] 	2.470	-	-	548	2.460	2.470	421	2.480	2.450
[10:31:58] 	2.460	-0.010	-0.4	619	2.460	2.470	433	2.480	2.450
[10:33:01] 	2.460	-0.010	-0.4	634	2.460	2.470	408	2.480	2.450
[10:34:20] 	2.460	-0.010	-0.4	629	2.460	2.470	366	2.480	2.450
[10:35:30] 	2.470	-	-	619	2.460	2.470	377	2.480	2.450
[10:36:34] 	2.470	-	-	570	2.460	2.470	370	2.480	2.450
[10:37:48] 	2.470	-	-	570	2.460	2.470	374	2.480	2.450
[10:38:21] 	undefined	undefined	undefined	undefined	undefined	undefined	undefined	undefined	undefined
[10:40:01] 	2.470	-	-	434	2.470	2.480	199	2.480	2.450
[10:41:06] 	2.480	+0.010	+0.4	41	2.480	2.490	481	2.480	2.450
[10:42:10] 	2.480	+0.010	+0.4	616	2.470	2.480	69	2.480	2.450
[10:43:13] 	2.480	+0.010	+0.4	626	2.470	2.480	89	2.480	2.450
[10:44:23] 	2.480	+0.010	+0.4	427	2.470	2.480	239	2.480	2.450
[10:45:32] 	2.480	+0.010	+0.4	462	2.470	2.480	287	2.480	2.450
[10:46:36] 	2.480	+0.010	+0.4	462	2.470	2.480	293	2.480	2.450
[10:48:56] 	2.480	+0.010	+0.4	533	2.470	2.480	428	2.480	2.450
[10:50:05] 	2.480	+0.010	+0.4	534	2.470	2.480	446	2.480	2.450
[10:51:27] 	2.480	+0.010	+0.4	534	2.470	2.480	454	2.480	2.450
[10:52:41] 	2.480	+0.010	+0.4	535	2.470	2.480	457	2.480	2.450
[10:53:51] 	2.480	+0.010	+0.4	535	2.470	2.480	463	2.480	2.450
[10:55:12] 	2.480	+0.010	+0.4	757	2.470	2.480	372	2.480	2.450
[10:56:16] 	2.480	+0.010	+0.4	735	2.470	2.480	323	2.480	2.450
[10:57:29] 	2.480	+0.010	+0.4	659	2.470	2.480	230	2.480	2.450
[10:58:32] 	2.480	+0.010	+0.4	642	2.470	2.480	201	2.480	2.450
[10:59:47] 	2.480	+0.010	+0.4	663	2.470	2.480	201	2.480	2.450
[11:01:02] 	2.480	+0.010	+0.4	661	2.470	2.480	219	2.480	2.450
[11:03:45] 	2.480	+0.010	+0.4	661	2.470	2.480	220	2.480	2.450
[11:04:26] 	undefined	undefined	undefined	undefined	undefined	undefined	undefined	undefined	undefined
[11:05:51] 	2.490	+0.020	+0.8	221	2.480	2.490	285	2.490	2.450
[11:06:56] 	2.490	+0.020	+0.8	221	2.480	2.490	300	2.490	2.450
[11:08:27] 	2.490	+0.020	+0.8	186	2.480	2.490	349	2.490	2.450
[11:09:36] 	2.490	+0.020	+0.8	179	2.480	2.490	387	2.490	2.450
[11:10:58] 	2.480	+0.010	+0.4	136	2.470	2.480	92	2.490	2.450
[11:12:20] 	2.480	+0.010	+0.4	394	2.470	2.480	284	2.490	2.450
[11:13:34] 	2.480	+0.010	+0.4	394	2.470	2.480	167	2.490	2.450
[11:14:41] 	2.480	+0.010	+0.4	81	2.480	2.490	381	2.490	2.450
[11:15:45] 	2.480	+0.010	+0.4	67	2.480	2.490	381	2.490	2.450
[11:16:50] 	2.480	+0.010	+0.4	69	2.480	2.490	371	2.490	2.450
[11:18:22] 	2.480	+0.010	+0.4	272	2.480	2.490	377	2.490	2.450
[11:19:26] 	2.480	+0.010	+0.4	282	2.480	2.490	380	2.490	2.450
[11:20:31] 	2.480	+0.010	+0.4	282	2.480	2.490	464	2.490	2.450
[11:21:35] 	2.480	+0.010	+0.4	282	2.480	2.490	403	2.490	2.450
[11:22:51] 	2.480	+0.010	+0.4	282	2.480	2.490	424	2.490	2.450
[11:23:55] 	2.480	+0.010	+0.4	292	2.480	2.490	424	2.490	2.450
[11:24:39] 	2.480	+0.010	+0.4	292	2.480	2.490	425	2.490	2.450
[11:25:12] 	2.480	+0.010	+0.4	280	2.480	2.490	430	2.490	2.450
[11:26:46] 	2.480	+0.010	+0.4	111	2.470	2.480	356	2.490	2.450
[11:27:53] 	2.480	+0.010	+0.4	291	2.470	2.480	309	2.490	2.450
[11:28:22] 	undefined	undefined	undefined	undefined	undefined	undefined	undefined	undefined	undefined
[11:29:36] 	2.480	+0.010	+0.4	292	2.470	2.480	315	2.490	2.450
[11:30:45] 	2.470	-	-	272	2.470	2.480	399	2.490	2.450
[11:32:00] 	2.470	-	-	117	2.470	2.480	329	2.490	2.450
[11:33:08] 	2.470	-	-	312	2.470	2.480	412	2.490	2.450
[11:35:22] 	2.470	-	-	312	2.470	2.480	431	2.490	2.450
[11:36:36] 	2.470	-	-	312	2.470	2.480	373	2.490	2.450
[11:37:44] 	2.480	+0.010	+0.4	317	2.470	2.480	377	2.490	2.450
[11:38:49] 	2.470	-	-	80	2.470	2.480	437	2.490	2.450
[11:40:09] 	2.470	-	-	29	2.470	2.480	440	2.490	2.450
[11:41:13] 	2.470	-	-	205	2.460	2.470	61	2.490	2.450
[11:42:22] 	2.470	-	-	205	2.460	2.470	66	2.490	2.450
