Time		Price	Change	C%	BVol	Buy	Sell	SVol	LP	HP
[09:43:28] 	undefined	undefined	undefined	undefined	undefined	undefined	undefined	undefined	undefined
[09:45:43] 	-	-	-	450	3.660	3.670	1	-	-
[09:52:58] 	-	-	-	450	3.660	3.670	1	-	-
[09:54:49] 	-	-	-	450	3.660	3.670	1	-	-
[10:12:27] 	-	-	-	450	3.660	3.670	-	-	-
[10:13:30] 	3.660	-0.010	-0.3	450	3.660	3.670	-	3.660	3.660
[10:15:22] 	3.660	-0.010	-0.3	450	3.660	3.690	350	3.660	3.660
[10:16:16] 	3.660	-0.010	-0.3	450	3.660	3.690	350	3.660	3.660
[13:48:31] 	3.660	-0.010	-0.3	1	3.650	-	-	3.660	3.660
[13:59:30] 	3.660	-0.010	-0.3	451	3.650	3.680	350	3.660	3.660
[15:05:26] 	3.660	-0.010	-0.3	450	3.660	3.690	350	3.660	3.660
[15:06:22] 	3.660	-0.010	-0.3	451	3.650	3.680	350	3.660	3.660
[15:07:17] 	3.660	-0.010	-0.3	451	3.650	3.690	350	3.660	3.660
[15:08:30] 	3.660	-0.010	-0.3	450	3.660	3.690	350	3.660	3.660
[15:12:16] 	3.660	-0.010	-0.3	451	3.650	3.680	350	3.660	3.660
[15:18:30] 	3.660	-0.010	-0.3	450	3.660	3.690	350	3.660	3.660
[15:19:24] 	3.660	-0.010	-0.3	451	3.650	3.680	350	3.660	3.660
[15:23:27] 	3.660	-0.010	-0.3	451	3.650	3.690	350	3.660	3.660
[15:24:23] 	3.660	-0.010	-0.3	450	3.660	3.690	350	3.660	3.660
[15:43:29] 	3.660	-0.010	-0.3	450	3.670	3.700	352	3.660	3.660
[15:46:22] 	3.660	-0.010	-0.3	450	3.660	3.690	350	3.660	3.660
[15:48:21] 	3.660	-0.010	-0.3	450	3.670	3.700	352	3.660	3.660
[15:54:18] 	3.660	-0.010	-0.3	450	3.660	3.700	352	3.660	3.660
[15:56:36] 	3.660	-0.010	-0.3	450	3.660	3.690	350	3.660	3.660
[16:32:46] 	undefined	undefined	undefined	undefined	undefined	undefined	undefined	undefined	undefined
[16:33:02] 	3.670	-	-	450	3.670	3.700	350	3.670	3.660
[16:46:59] 	3.670	-	-	450	3.680	3.710	350	3.670	3.660
[16:52:04] 	3.670	-	-	450	3.680	3.710	351	3.670	3.660
[16:53:19] 	3.670	-	-	135	3.680	3.710	106	3.670	3.660
[16:58:50] 	3.670	-	-	1	3.650	3.710	1	3.670	3.660
[09:42:33] 	3.670	-	-	450	3.620	3.650	350	3.670	3.670
