Time		Price	Change	C%	BVol	Buy	Sell	SVol	LP	HP
[16:04:38] 	undefined	undefined	undefined	undefined	undefined	undefined	undefined	undefined	undefined
[16:05:41] 	0.645	-0.040	-5.8	373	0.645	0.650	187	0.695	0.645
[16:07:00] 	0.650	-0.035	-5.1	364	0.645	0.650	197	0.695	0.645
[16:08:07] 	0.650	-0.035	-5.1	367	0.645	0.650	232	0.695	0.645
[16:09:15] 	0.650	-0.035	-5.1	415	0.645	0.650	229	0.695	0.645
[16:10:33] 	0.650	-0.035	-5.1	432	0.645	0.650	233	0.695	0.645
[16:11:46] 	0.650	-0.035	-5.1	537	0.645	0.650	259	0.695	0.645
[16:12:59] 	0.650	-0.035	-5.1	547	0.645	0.650	254	0.695	0.645
[16:15:23] 	0.650	-0.035	-5.1	547	0.645	0.650	145	0.695	0.645
[16:16:26] 	0.650	-0.035	-5.1	547	0.645	0.650	129	0.695	0.645
[16:17:30] 	0.650	-0.035	-5.1	547	0.645	0.650	165	0.695	0.645
[16:18:42] 	0.650	-0.035	-5.1	547	0.645	0.650	190	0.695	0.645
[16:19:50] 	0.650	-0.035	-5.1	649	0.645	0.650	179	0.695	0.645
[16:20:55] 	0.650	-0.035	-5.1	649	0.645	0.650	166	0.695	0.645
[16:22:02] 	0.650	-0.035	-5.1	506	0.645	0.650	11	0.695	0.645
[16:23:08] 	0.650	-0.035	-5.1	20	0.650	0.655	128	0.695	0.645
[16:24:14] 	0.650	-0.035	-5.1	126	0.650	0.655	130	0.695	0.645
[16:25:21] 	0.650	-0.035	-5.1	504	0.645	0.650	84	0.695	0.645
[16:26:29] 	0.650	-0.035	-5.1	504	0.645	0.650	176	0.695	0.645
[16:27:55] 	0.650	-0.035	-5.1	514	0.645	0.650	171	0.695	0.645
[16:28:59] 	0.650	-0.035	-5.1	459	0.645	0.650	101	0.695	0.645
[16:30:02] 	0.650	-0.035	-5.1	429	0.645	0.650	27	0.695	0.645
[16:31:07] 	0.645	-0.040	-5.8	46	0.650	0.655	88	0.695	0.645
[16:32:19] 	0.650	-0.035	-5.1	24	0.650	0.655	88	0.695	0.645
[16:34:17] 	0.650	-0.035	-5.1	433	0.645	0.650	66	0.695	0.645
[16:35:27] 	0.650	-0.035	-5.1	433	0.645	0.650	64	0.695	0.645
[16:36:30] 	0.650	-0.035	-5.1	437	0.645	0.650	49	0.695	0.645
[16:37:54] 	0.645	-0.040	-5.8	466	0.645	0.650	199	0.695	0.645
[16:38:57] 	0.645	-0.040	-5.8	616	0.645	0.650	249	0.695	0.645
[16:40:05] 	0.645	-0.040	-5.8	623	0.645	0.650	259	0.695	0.645
[16:41:17] 	0.645	-0.040	-5.8	643	0.645	0.650	259	0.695	0.645
[16:42:20] 	0.650	-0.035	-5.1	753	0.645	0.650	243	0.695	0.645
[16:43:51] 	0.650	-0.035	-5.1	791	0.645	0.650	149	0.695	0.645
[16:44:54] 	0.650	-0.035	-5.1	800	0.645	0.650	216	0.695	0.645
[16:45:41] 	undefined	undefined	undefined	undefined	undefined	undefined	undefined	undefined	undefined
[16:46:43] 	0.650	-0.035	-5.1	692	0.645	0.655	48	0.695	0.645
[16:47:46] 	0.655	-0.030	-4.4	92	0.650	0.660	90	0.695	0.645
[16:48:49] 	0.650	-0.035	-5.1	724	0.645	0.650	38	0.695	0.645
[16:49:52] 	0.650	-0.035	-5.1	724	0.645	0.650	55	0.695	0.645
[16:50:55] 	0.650	-0.035	-5.1	10	0.650	0.655	79	0.695	0.645
[16:52:03] 	0.650	-0.035	-5.1	49	0.650	0.655	79	0.695	0.645
[16:53:05] 	0.650	-0.035	-5.1	786	0.645	0.650	40	0.695	0.645
[16:54:13] 	0.650	-0.035	-5.1	780	0.645	0.650	78	0.695	0.645
[16:55:15] 	0.655	-0.030	-4.4	85	0.650	0.655	85	0.695	0.645
[16:56:18] 	0.650	-0.035	-5.1	27	0.650	0.655	174	0.695	0.645
[16:57:30] 	0.650	-0.035	-5.1	178	0.650	0.655	174	0.695	0.645
[16:58:45] 	0.650	-0.035	-5.1	790	0.645	0.650	132	0.695	0.645
[16:59:53] 	0.650	-0.035	-5.1	795	0.645	0.650	358	0.695	0.645
[17:01:05] 	0.650	-0.035	-5.1	22	0.650	0.645	11	0.695	0.645
[17:02:18] 	0.650	-0.035	-5.1	53	0.660	0.645	11	0.695	0.645
[17:03:23] 	0.650	-0.035	-5.1	55	0.660	0.645	11	0.695	0.645
[17:04:26] 	0.650	-0.035	-5.1	55	0.660	0.645	21	0.695	0.645
[17:05:28] 	0.650	-0.035	-5.1	55	0.660	0.645	41	0.695	0.645
[17:07:52] 	0.650	-0.035	-5.1	855	0.645	0.650	443	0.695	0.645
