Time		Price	Change	C%	BVol	Buy	Sell	SVol	LP	HP
[10:21:25] 	3.130	-0.010	-0.3	235	3.120	3.130	127	3.130	3.120
[00:00:07] 	3.150	+0.010	+0.3	67	3.140	3.150	67	3.150	3.120
[00:03:23] 	undefined	undefined	undefined	undefined	undefined	undefined	undefined	undefined	undefined
[00:03:39] 	3.150	+0.010	+0.3	67	3.140	3.150	67	3.150	3.120
[02:05:02] 	undefined	undefined	undefined	undefined	undefined	undefined	undefined	undefined	undefined
[02:05:18] 	3.150	+0.010	+0.3	67	3.140	3.150	67	3.150	3.120
[08:29:51] 	-	-	-	2	3.100	2.500	1	-	-
[08:31:21] 	-	-	-	42	3.150	2.500	1	-	-
[08:31:53] 	-	-	-	6	3.170	2.500	1	-	-
[08:33:59] 	-	-	-	5	3.200	2.500	1	-	-
[08:34:56] 	-	-	-	10	3.220	2.500	1	-	-
[08:45:51] 	-	-	-	18	3.250	2.500	1	-	-
[08:46:53] 	-	-	-	35	3.250	2.500	1	-	-
[08:48:08] 	-	-	-	34	3.250	2.500	1	-	-
[08:48:41] 	-	-	-	35	3.250	2.500	1	-	-
[08:49:43] 	-	-	-	34	3.250	2.500	1	-	-
[08:55:31] 	-	-	-	17	3.250	2.500	1	-	-
[08:57:40] 	-	-	-	1	3.400	2.500	1	-	-
[08:59:20] 	-	-	-	6	3.460	2.500	1	-	-
[08:59:51] 	3.170	+0.020	+0.6	85	3.160	3.170	4	3.170	3.160
[09:00:52] 	3.170	+0.020	+0.6	3	3.170	3.180	17	3.170	3.160
[09:02:04] 	3.160	+0.010	+0.3	91	3.160	3.170	10	3.180	3.160
[09:02:42] 	3.180	+0.030	+1.0	30	3.170	3.180	18	3.180	3.160
[09:03:53] 	3.170	+0.020	+0.6	33	3.170	3.190	58	3.180	3.160
[09:04:43] 	3.170	+0.020	+0.6	30	3.170	3.180	82	3.180	3.160
[09:06:25] 	3.170	+0.020	+0.6	20	3.170	3.180	82	3.180	3.160
